temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,time
64.78,65.08,62.15,66.22,1016,88,1016,1012,28-Sep-2025 10:57:28
64.9,65.19,62.71,66.45,1016,87,1016,1012,28-Sep-2025 12:05:05
65.35,65.73,65.35,65.35,1016,88,1016,1012,28-Sep-2025 13:10:31
69.21,69.82,69.21,69.21,1016,85,1016,1012,28-Sep-2025 14:04:54
73.6,73.94,73.6,73.6,1016,70,1016,1012,28-Sep-2025 15:04:45
77.18,77.61,77.18,77.18,1016,64,1016,1012,28-Sep-2025 16:06:18
79.81,79.81,76.95,82.44,1015,59,1015,1011,28-Sep-2025 17:00:39
81.39,83.43,81.39,81.39,1015,59,1015,1011,28-Sep-2025 18:09:24
82.78,84.76,79.5,85.08,1014,56,1014,1010,28-Sep-2025 18:56:45
83.23,84.76,80.15,85.57,1014,53,1014,1010,28-Sep-2025 19:58:24
83.03,84.31,79.14,85.21,1015,52,1015,1011,28-Sep-2025 21:03:27
80.51,82.06,76.08,82.35,1015,57,1015,1011,28-Sep-2025 22:00:36
77.11,77.52,72.52,79.09,1016,64,1016,1012,28-Sep-2025 22:58:31
70.81,71.06,70.81,70.81,1016,74,1016,1013,29-Sep-2025 00:27:02
68.95,69.17,68.95,68.95,1018,77,1018,1014,29-Sep-2025 01:36:00
68.07,68.05,68.07,68.07,1019,74,1019,1015,29-Sep-2025 02:36:05
69.73,69.84,64.99,72.21,1019,73,1019,1015,29-Sep-2025 03:19:42
69.13,69.22,64.15,71.78,1019,74,1019,1015,29-Sep-2025 04:03:36
63.73,63.28,63.73,63.73,1020,74,1020,1017,29-Sep-2025 05:09:32
62.11,61.59,62.11,62.11,1021,76,1021,1017,29-Sep-2025 06:11:42
62.94,62.37,58.37,65.44,1021,73,1021,1017,29-Sep-2025 06:59:38
59.18,58.6,59.18,59.18,1021,81,1021,1017,29-Sep-2025 08:11:04
58.71,57.96,54.19,61.41,1022,78,1022,1018,29-Sep-2025 09:06:56
57.43,56.55,53.53,60.1,1022,78,1022,1018,29-Sep-2025 10:06:29
57.34,56.82,57.34,57.34,1023,86,1023,1018,29-Sep-2025 11:04:16
59.83,59.32,59.83,59.83,1023,81,1023,1019,29-Sep-2025 12:12:04
63.59,62.94,63.59,63.59,1024,70,1024,1019,29-Sep-2025 13:15:01
68.74,68.13,68.74,68.74,1023,60,1023,1019,29-Sep-2025 14:07:43
75.79,75,71.98,78.1,1023,41,1023,1019,29-Sep-2025 15:07:55
76.95,76.08,73.35,79.29,1023,37,1023,1018,29-Sep-2025 16:03:58
77.29,76.5,73.89,79.5,1022,38,1022,1018,29-Sep-2025 16:59:07
77.99,77.32,77.99,77.99,1022,39,1022,1017,29-Sep-2025 18:06:54
78.26,77.61,78.26,78.26,1021,39,1021,1016,29-Sep-2025 19:03:19
78.12,77.47,74.68,80.42,1021,39,1021,1016,29-Sep-2025 20:07:04
76.64,75.97,73.09,78.75,1021,42,1021,1016,29-Sep-2025 21:03:51
73.02,72.46,69.15,75.22,1020,52,1020,1016,29-Sep-2025 22:03:30
67.42,66.83,67.42,67.42,1020,63,1020,1016,29-Sep-2025 23:08:04
67.69,67.12,62.89,70.16,1020,63,1020,1016,30-Sep-2025 00:19:24
63.57,62.64,63.57,63.57,1021,64,1021,1017,30-Sep-2025 01:32:43
64.47,63.86,60.33,67.28,1020,69,1020,1017,30-Sep-2025 02:29:30
63.75,63.07,59.5,66.29,1020,69,1020,1017,30-Sep-2025 03:17:28
63.09,62.38,58.62,65.44,1020,70,1020,1016,30-Sep-2025 03:58:51
61.66,60.96,58.24,64.09,1020,73,1020,1016,30-Sep-2025 05:01:16
61.18,60.48,57.51,63.28,1019,74,1019,1015,30-Sep-2025 06:00:48
60.17,59.5,57.27,62.55,1018,77,1018,1014,30-Sep-2025 07:05:06
59.18,58.46,59.18,59.18,1018,78,1018,1014,30-Sep-2025 08:05:40
59.83,59.04,56.5,62.46,1018,75,1018,1014,30-Sep-2025 08:55:26
58.86,58.01,58.86,58.86,1018,76,1018,1014,30-Sep-2025 10:05:17
59.77,58.78,56.5,62.94,1018,71,1018,1014,30-Sep-2025 10:58:20
62.22,61.43,58.87,64.99,1019,70,1019,1014,30-Sep-2025 12:09:14
63.52,62.96,63.52,63.52,1019,72,1019,1014,30-Sep-2025 13:15:00
70.32,69.87,67.35,72.16,1019,60,1019,1015,30-Sep-2025 14:07:57
71.89,71.46,69.01,74.16,1019,57,1019,1015,30-Sep-2025 14:54:23
73.02,72.7,69.1,75.34,1019,57,1019,1015,30-Sep-2025 16:06:20
73.35,73.06,69.01,76.14,1019,57,1019,1015,30-Sep-2025 16:57:04
72.64,72.37,68.38,75.63,1019,59,1019,1015,30-Sep-2025 18:01:32
71.44,71.06,66.94,74.16,1018,59,1018,1015,30-Sep-2025 19:02:12
72.82,72.63,72.82,72.82,1018,60,1018,1014,30-Sep-2025 20:08:37
70.77,70.47,70.77,70.77,1018,62,1018,1014,30-Sep-2025 21:06:33
67.77,67.24,67.77,67.77,1019,64,1019,1015,30-Sep-2025 22:00:04
63.95,63.34,63.95,63.95,1019,70,1019,1015,30-Sep-2025 23:00:02
59.5,58.82,55.38,61.99,1020,78,1020,1016,01-Oct-2025 00:25:09
58.46,57.81,53.85,60.75,1020,81,1020,1016,01-Oct-2025 01:23:31
56.95,56.34,53.26,59.09,1020,85,1020,1016,01-Oct-2025 02:36:05
56.3,55.58,56.3,56.3,1020,84,1020,1016,01-Oct-2025 03:26:19
56.39,55.35,53.29,58.1,1020,77,1020,1017,01-Oct-2025 03:59:27
56.79,55.6,53.29,59.14,1020,73,1020,1017,01-Oct-2025 05:07:49
56.07,54.61,53.02,59.47,1020,69,1020,1017,01-Oct-2025 06:04:29
55.08,53.53,52.02,58.14,1020,69,1020,1017,01-Oct-2025 06:59:21
54.5,52.99,54.5,54.5,1020,71,1020,1017,01-Oct-2025 08:10:35
52.95,51.39,50.02,56.16,1021,73,1021,1017,01-Oct-2025 09:05:00
54.37,52.93,54.37,54.37,1021,73,1021,1017,01-Oct-2025 10:08:12
53.96,52.48,53.96,53.96,1021,73,1021,1018,01-Oct-2025 11:06:18
51.78,50.09,49.01,53.15,1022,73,1022,1018,01-Oct-2025 12:02:05
55.18,53.51,52.68,57.31,1022,66,1022,1018,01-Oct-2025 13:14:41
56.44,54.75,54.41,58.37,1022,63,1022,1018,01-Oct-2025 13:57:41
59.31,57.76,59.31,59.31,1022,60,1022,1019,01-Oct-2025 15:06:58
61.11,59.5,58.08,63.5,1022,55,1022,1018,01-Oct-2025 16:03:01
63.05,61.59,63.05,63.05,1022,54,1022,1018,01-Oct-2025 17:05:17
63.73,62.2,60.48,66.33,1022,51,1022,1018,01-Oct-2025 18:05:20
64.24,62.62,64.24,64.24,1022,48,1022,1017,01-Oct-2025 18:55:18
64.08,62.49,64.08,64.08,1022,49,1022,1017,01-Oct-2025 20:00:03
62.53,61.11,59.67,64.98,1022,56,1022,1018,01-Oct-2025 20:53:40
61.03,59.67,61.03,61.03,1022,60,1022,1019,01-Oct-2025 22:05:18
58.17,56.7,55.29,59.85,1023,64,1023,1020,01-Oct-2025 22:56:24
55.76,54.14,55.76,55.76,1024,66,1024,1021,02-Oct-2025 00:24:56
54.64,52.48,54.64,54.64,1026,57,1026,1022,02-Oct-2025 01:35:09
54.64,52.81,50.5,58.15,1026,64,1026,1022,02-Oct-2025 02:28:59
54.72,52.81,50.11,58.37,1026,62,1026,1022,02-Oct-2025 03:10:39
55.33,53.38,55.33,55.33,1027,60,1027,1023,02-Oct-2025 04:06:39
51.19,49.3,46.63,55.45,1027,70,1027,1024,02-Oct-2025 05:07:16
53.6,51.62,53.6,53.6,1028,63,1028,1024,02-Oct-2025 06:04:12
49.8,46.51,45.25,54.21,1028,70,1028,1024,02-Oct-2025 07:01:52
48.47,44.02,43.7,52.16,1028,72,1028,1024,02-Oct-2025 08:06:18
50.79,48.52,50.79,50.79,1029,63,1029,1025,02-Oct-2025 09:00:04
46.83,41.99,41.7,50.09,1029,74,1029,1026,02-Oct-2025 10:06:53
46.35,42.3,41.52,49.08,1030,74,1030,1026,02-Oct-2025 11:02:15
48.52,45.91,44.53,51.08,1031,71,1031,1027,02-Oct-2025 12:01:56
52.39,50.49,49.62,54.95,1031,67,1031,1027,02-Oct-2025 13:10:38
57.25,55.36,57.25,57.25,1032,57,1032,1028,02-Oct-2025 14:00:04
57.78,56.03,55.36,60.35,1032,59,1032,1028,02-Oct-2025 15:01:43
59.54,57.69,56.71,62.08,1032,53,1032,1028,02-Oct-2025 16:07:30
60.87,59.05,57.88,63.32,1031,51,1031,1027,02-Oct-2025 17:03:53
61.86,60.1,58.68,64.58,1031,50,1031,1027,02-Oct-2025 18:13:15
61.95,60.24,58.95,64.63,1031,51,1031,1027,02-Oct-2025 19:01:51
61,59.34,58.06,63.77,1031,54,1031,1026,02-Oct-2025 19:59:52
61.61,59.83,61.61,61.61,1031,50,1031,1027,02-Oct-2025 20:55:17
58.48,56.95,58.48,58.48,1031,62,1031,1027,02-Oct-2025 22:04:33
54.36,52.54,50.38,56.21,1031,65,1031,1027,02-Oct-2025 23:02:09
53.82,51.91,53.82,53.82,1031,64,1031,1027,03-Oct-2025 00:26:57
50.02,48.15,45.5,53.08,1031,73,1031,1027,03-Oct-2025 01:31:35
49.5,46.13,44.38,52.09,1031,74,1031,1027,03-Oct-2025 02:30:31
50.32,48.4,50.32,50.32,1031,71,1031,1027,03-Oct-2025 03:13:37
47.61,45.66,47.61,47.61,1029,70,1029,1027,03-Oct-2025 04:08:33
48.54,46.33,48.54,48.54,1031,66,1031,1027,03-Oct-2025 05:05:26
46.87,44.8,42.51,49.95,1031,78,1031,1026,03-Oct-2025 05:57:04
49.41,46.92,49.41,49.41,1030,79,1030,1025,03-Oct-2025 07:08:02
49.5,46.96,49.5,49.5,1029,76,1029,1025,03-Oct-2025 08:00:03
46.87,46.87,42.33,49.66,1029,83,1029,1025,03-Oct-2025 09:02:57
49.68,47.16,49.68,49.68,1029,69,1029,1024,03-Oct-2025 10:08:26
50.16,48.13,50.16,50.16,1028,69,1028,1024,03-Oct-2025 10:58:12
50.04,48.54,46.22,53.1,1028,81,1028,1024,03-Oct-2025 12:10:09
57.04,55.92,57.04,57.04,1027,74,1027,1023,03-Oct-2025 13:10:40
60.17,59.09,60.17,60.17,1027,68,1027,1023,03-Oct-2025 14:06:56
64.94,63.95,62.29,67.26,1026,60,1026,1022,03-Oct-2025 15:05:01
67.73,66.83,65.28,70.27,1026,56,1026,1021,03-Oct-2025 16:01:59
70.57,69.73,68,73.09,1025,51,1025,1020,03-Oct-2025 17:04:11
71.69,70.68,71.69,71.69,1024,45,1024,1019,03-Oct-2025 17:57:22
73.62,72.79,70.5,75.94,1023,45,1023,1018,03-Oct-2025 19:05:30
73.63,72.81,70.5,75.94,1022,45,1022,1018,03-Oct-2025 19:58:32
72.36,71.46,68.95,74.62,1022,46,1022,1018,03-Oct-2025 21:04:30
69.69,68.72,66.15,71.42,1022,50,1022,1017,03-Oct-2025 22:04:00
63.12,62.04,63.12,63.12,1022,62,1022,1018,03-Oct-2025 23:07:48
60.58,59.49,60.58,60.58,1022,67,1022,1018,04-Oct-2025 00:26:36
61.07,60.12,56.32,63.41,1022,69,1022,1018,04-Oct-2025 01:33:59
60.04,59.09,55.51,62.42,1021,71,1021,1018,04-Oct-2025 02:22:33
57.69,56.73,57.69,57.69,1021,76,1021,1017,04-Oct-2025 03:14:26
57.45,56.52,57.45,57.45,1021,77,1021,1017,04-Oct-2025 04:06:07
56.57,55.51,52,59,1021,76,1021,1017,04-Oct-2025 05:03:23
55.4,54.27,51.44,58.08,1021,77,1021,1017,04-Oct-2025 06:00:00
56.32,55.42,56.32,56.32,1020,80,1020,1016,04-Oct-2025 07:05:07
53.51,52.38,50.27,56.07,1020,81,1020,1016,04-Oct-2025 07:57:04
52.79,51.58,49.26,56.44,1020,81,1020,1016,04-Oct-2025 09:03:54
55.8,54.79,55.8,55.8,1020,79,1020,1016,04-Oct-2025 10:00:03
52.12,50.85,48.63,55.45,1021,81,1021,1016,04-Oct-2025 10:58:41
58.35,57.69,58.35,58.35,1022,81,1022,1017,04-Oct-2025 12:08:12
60.94,60.17,60.94,60.94,1022,73,1022,1017,04-Oct-2025 13:06:08
66.94,66.34,64.02,70.09,1022,64,1022,1017,04-Oct-2025 14:00:44
72.84,72.27,68.88,75.27,1021,52,1021,1017,04-Oct-2025 15:01:48
75.94,75.34,72.41,78.51,1021,45,1021,1016,04-Oct-2025 15:57:13
77.85,77.11,77.85,77.85,1020,38,1020,1016,04-Oct-2025 17:00:01
79.93,79.93,79.93,79.93,1020,38,1020,1015,04-Oct-2025 18:09:30
81.36,80.64,78.17,83.57,1019,37,1019,1015,04-Oct-2025 18:57:04
81.1,80.46,81.1,81.1,1019,37,1019,1015,04-Oct-2025 19:59:12
78.8,78.8,78.8,78.8,1020,44,1020,1015,04-Oct-2025 21:05:45
75.24,74.91,70.23,78.12,1020,52,1020,1016,04-Oct-2025 21:57:19
71.17,70.81,66.15,73.78,1020,60,1020,1016,04-Oct-2025 22:55:13
66.16,65.68,62.24,69.67,1021,68,1021,1017,05-Oct-2025 00:26:36
63.48,62.82,63.48,63.48,1022,70,1022,1018,05-Oct-2025 01:32:33
63.25,62.65,59.38,67.21,1022,72,1022,1018,05-Oct-2025 02:26:59
62.78,62.19,58.41,66.22,1022,73,1022,1018,05-Oct-2025 03:23:07
61.86,61.18,58.5,65.21,1022,73,1022,1018,05-Oct-2025 04:05:00
60.84,60.1,57.51,64.22,1023,74,1023,1019,05-Oct-2025 04:59:59
58.03,57.43,58.03,58.03,1023,83,1023,1019,05-Oct-2025 06:08:33
59.94,59.34,55.51,63.66,1023,79,1023,1019,05-Oct-2025 06:57:34
59.49,58.95,55.51,63.21,1023,81,1023,1019,05-Oct-2025 08:01:55
58.93,58.37,53.85,61.95,1023,82,1023,1019,05-Oct-2025 09:05:02
58.1,57.47,55.11,60.94,1024,82,1024,1020,05-Oct-2025 10:07:27
57.79,57.18,54.57,59.95,1024,83,1024,1020,05-Oct-2025 10:55:51
61.81,61.36,57.45,64.35,1025,78,1025,1021,05-Oct-2025 12:02:04
66.31,66.02,62.94,69.22,1026,72,1026,1022,05-Oct-2025 13:02:04
70.38,70.12,65.95,73.67,1026,64,1026,1022,05-Oct-2025 13:56:50
74.3,74.16,71.08,77.31,1026,58,1026,1021,05-Oct-2025 14:57:06
78.75,78.75,75.16,81.5,1025,52,1025,1021,05-Oct-2025 16:01:55
80.62,81.37,80.62,80.62,1025,50,1025,1020,05-Oct-2025 17:07:14
82.92,83.14,77.38,86.11,1024,46,1024,1020,05-Oct-2025 18:03:22
82.11,82.6,77.14,86.7,1024,48,1024,1020,05-Oct-2025 19:02:34
81.55,82.29,76.21,86.52,1023,50,1023,1019,05-Oct-2025 19:55:55
80.29,81.59,80.29,80.29,1023,55,1023,1019,05-Oct-2025 21:06:33
74.5,74.8,70.14,78.53,1023,67,1023,1019,05-Oct-2025 22:06:46
70.79,71.01,66.78,74.57,1024,73,1024,1020,05-Oct-2025 23:07:26
68.2,68.29,68.2,68.2,1024,76,1024,1020,06-Oct-2025 00:28:28
67.93,68,63.34,70.21,1025,76,1025,1021,06-Oct-2025 01:32:35
63.18,62.96,63.18,63.18,1024,80,1024,1021,06-Oct-2025 02:35:41
63.54,63.54,63.54,63.54,1024,84,1024,1021,06-Oct-2025 03:22:21
62.01,61.75,62.01,62.01,1024,82,1024,1020,06-Oct-2025 04:00:04
63.61,63.72,59.2,66.09,1024,86,1024,1020,06-Oct-2025 05:03:12
62.35,62.33,58.5,64.42,1024,86,1024,1020,06-Oct-2025 06:07:33
61.75,61.66,58.32,63.84,1024,86,1024,1020,06-Oct-2025 07:02:16
60.78,60.6,57.33,63.21,1024,86,1024,1020,06-Oct-2025 08:02:21
59.36,59.27,59.36,59.36,1024,91,1024,1020,06-Oct-2025 09:05:25
60.3,60.06,56.32,62.22,1024,86,1024,1020,06-Oct-2025 09:59:52
60.12,59.92,56.32,62.01,1024,87,1024,1020,06-Oct-2025 11:06:29
59.83,59.56,59.83,59.83,1025,86,1025,1021,06-Oct-2025 12:07:16
64.49,64.72,64.49,64.49,1025,87,1025,1021,06-Oct-2025 13:16:27
70.88,71.19,68.41,73.22,1025,75,1025,1021,06-Oct-2025 14:02:37
74.8,75.09,74.8,74.8,1024,66,1024,1020,06-Oct-2025 15:08:27
79.7,79.7,77.29,82.08,1024,55,1024,1020,06-Oct-2025 16:04:46
81.1,81.84,81.1,81.1,1023,50,1023,1019,06-Oct-2025 17:05:25
82.36,82.42,82.36,82.36,1022,45,1022,1018,06-Oct-2025 18:06:28
82.69,82.45,82.69,82.69,1022,43,1022,1018,06-Oct-2025 19:07:09
82.9,82.81,79.5,85.44,1021,44,1021,1017,06-Oct-2025 19:57:04
80.44,81.52,76.68,83.1,1021,53,1021,1017,06-Oct-2025 21:05:00
77.43,77.79,73.47,79.99,1022,62,1022,1018,06-Oct-2025 21:57:04
72.46,72.75,68.95,74.84,1022,71,1022,1018,06-Oct-2025 23:00:55
68.31,68.45,68.31,68.31,1022,77,1022,1019,07-Oct-2025 00:27:47
65.21,65.28,65.21,65.21,1023,82,1023,1019,07-Oct-2025 01:35:39
64.22,64.29,64.22,64.22,1023,84,1023,1019,07-Oct-2025 02:32:12
64.9,65.14,62.31,66.45,1022,86,1022,1019,07-Oct-2025 03:11:51
63.9,64.08,61.43,65.44,1022,87,1022,1018,07-Oct-2025 04:08:02
63.28,63.41,60.51,65.16,1022,87,1022,1018,07-Oct-2025 04:59:38
62.19,62.33,62.19,62.19,1022,90,1022,1018,07-Oct-2025 06:09:42
61.65,61.79,61.65,61.65,1021,91,1021,1017,07-Oct-2025 07:05:59
61.7,61.66,59.25,63.45,1021,87,1021,1017,07-Oct-2025 07:57:45
61.56,61.56,58.69,63.21,1021,88,1021,1017,07-Oct-2025 09:02:01
61.54,61.52,59.2,63.21,1021,88,1021,1017,07-Oct-2025 10:02:51
61.21,61.41,61.21,61.21,1020,93,1020,1017,07-Oct-2025 11:06:33
63.09,63.18,61.18,64.45,1021,87,1021,1017,07-Oct-2025 12:08:10
65.62,65.93,63.66,67.21,1021,86,1021,1017,07-Oct-2025 13:05:34
69.12,69.44,67.14,71.08,1021,79,1021,1017,07-Oct-2025 14:04:12
72.54,73.02,70.99,74.95,1020,75,1020,1016,07-Oct-2025 15:00:57
76.19,76.75,73.99,78.85,1019,69,1019,1015,07-Oct-2025 16:16:15
78.39,79.03,75.31,80.85,1018,66,1018,1014,07-Oct-2025 16:58:47
80.01,81.93,77.31,82.08,1018,61,1018,1013,07-Oct-2025 18:03:01
80.19,81.91,76.87,82.09,1017,59,1017,1012,07-Oct-2025 18:55:45
78.69,79.12,75.31,80.46,1017,61,1017,1012,07-Oct-2025 20:03:21
77,77.18,77,77,1017,59,1017,1012,07-Oct-2025 21:00:04
75.31,75.54,72.3,77.09,1017,64,1017,1013,07-Oct-2025 21:55:17
72.09,72.37,72.09,72.09,1017,72,1017,1013,07-Oct-2025 23:08:06
71.06,71.38,71.06,71.06,1016,75,1016,1013,08-Oct-2025 00:26:23
69.98,70.34,69.98,69.98,1016,78,1016,1012,08-Oct-2025 01:35:35
69.84,70.14,69.84,69.84,1016,77,1016,1012,08-Oct-2025 02:32:24
69.51,69.78,67.57,71.01,1016,77,1016,1012,08-Oct-2025 03:12:15
69.42,69.69,67.5,70.45,1015,77,1015,1011,08-Oct-2025 03:59:48
69.26,69.51,67.71,70.45,1014,77,1014,1010,08-Oct-2025 06:01:53
69.28,69.53,67.57,70.45,1013,77,1013,1009,08-Oct-2025 07:04:57
69.51,69.84,67.57,71.01,1013,78,1013,1009,08-Oct-2025 08:00:07
69.91,70.27,68.5,71.33,1012,78,1012,1008,08-Oct-2025 09:00:43
68.11,68.61,68.11,68.11,1011,85,1011,1007,08-Oct-2025 10:03:33
70,70.56,68.07,71.38,1011,82,1011,1007,08-Oct-2025 11:02:17
70.07,70.77,68.14,71.42,1011,85,1011,1007,08-Oct-2025 12:02:25
66.42,66.85,64.08,69.15,1010,87,1010,1007,08-Oct-2025 13:12:45
64.89,65.16,62.67,66.34,1011,87,1011,1007,08-Oct-2025 14:04:49
60.82,60.93,60.82,60.82,1011,92,1011,1008,08-Oct-2025 15:05:27
59.27,59.18,59.27,59.27,1013,91,1013,1009,08-Oct-2025 16:00:04
57.2,56.71,55.38,59.23,1014,87,1014,1009,08-Oct-2025 17:00:31
58.24,57.76,56.14,59.5,1014,85,1014,1010,08-Oct-2025 18:07:03
61.56,61.03,61.56,61.56,1014,77,1014,1010,08-Oct-2025 19:04:33
62.53,61.77,62.53,62.53,1015,70,1015,1010,08-Oct-2025 20:05:28
61.84,60.78,59,63.32,1015,65,1015,1011,08-Oct-2025 21:00:00
61.75,60.4,58.66,63.16,1016,59,1016,1012,08-Oct-2025 21:54:35
59.81,58.08,56.57,61.45,1017,55,1017,1013,08-Oct-2025 22:59:46
56.91,55.13,56.91,56.91,1019,60,1019,1014,09-Oct-2025 00:24:36
56.01,53.91,56.01,56.01,1020,55,1020,1016,09-Oct-2025 01:33:02
52.59,50.65,48.67,55.45,1021,66,1021,1017,09-Oct-2025 02:32:51
55.69,53.82,55.69,55.69,1020,61,1020,1017,09-Oct-2025 03:17:12
52.43,50.43,48.88,54.09,1022,65,1022,1017,09-Oct-2025 04:04:14
51.3,49.28,47.7,53.38,1021,67,1021,1018,09-Oct-2025 05:08:13
49.96,45.88,46.44,52.09,1023,69,1023,1018,09-Oct-2025 06:05:00
48.38,45.73,46.02,50.95,1023,71,1023,1019,09-Oct-2025 07:00:39
51.12,48.33,51.12,51.12,1024,51,1024,1020,09-Oct-2025 08:07:21
46.47,41.14,42.71,48.38,1025,70,1025,1021,09-Oct-2025 09:03:33
45.86,45.86,42.58,48,1026,73,1026,1022,09-Oct-2025 09:55:22
45.36,41.11,42.33,47.08,1027,69,1027,1023,09-Oct-2025 10:54:44
45.79,44.92,43.02,47.08,1028,62,1028,1024,09-Oct-2025 12:01:41
47.59,41.02,45.32,49.26,1029,55,1029,1025,09-Oct-2025 13:09:01
48.81,42.6,46.51,51.1,1029,51,1029,1025,09-Oct-2025 13:57:53
51.51,48.47,50,53.51,1029,45,1029,1025,09-Oct-2025 15:23:47
53.04,49.78,53.04,53.04,1029,37,1029,1025,09-Oct-2025 16:09:53
53.85,50.92,51.51,56.52,1029,42,1029,1025,09-Oct-2025 16:59:58
55.35,52.12,55.35,55.35,1029,33,1029,1024,09-Oct-2025 18:09:52
55.72,52.79,53.37,58.37,1029,38,1029,1024,09-Oct-2025 19:03:47
56.28,53.35,53.51,58.51,1029,37,1029,1024,09-Oct-2025 19:55:57
54.77,51.55,54.77,54.77,1029,34,1029,1025,09-Oct-2025 20:59:33
53.98,51.01,51.3,55.65,1030,41,1030,1025,09-Oct-2025 21:56:47
49.86,49.51,45.37,52.21,1029,51,1029,1026,09-Oct-2025 23:07:26
47.89,44.65,47.89,47.89,1031,50,1031,1027,10-Oct-2025 00:26:43
44.1,43,39.42,48.45,1033,64,1033,1028,10-Oct-2025 01:31:55
47.14,44.35,47.14,47.14,1033,51,1033,1028,10-Oct-2025 02:33:30
42.73,42.73,38.25,46.22,1033,66,1033,1028,10-Oct-2025 03:08:18
42.42,41.11,37.63,46.22,1033,67,1033,1028,10-Oct-2025 03:59:44
46.8,44.53,46.8,46.8,1033,53,1033,1028,10-Oct-2025 05:00:04
41.23,38.73,35.64,44.22,1033,70,1033,1029,10-Oct-2025 06:02:34
40.6,35.92,34.63,43,1033,72,1033,1028,10-Oct-2025 07:07:34
46.8,45.23,46.8,46.8,1033,56,1033,1028,10-Oct-2025 08:10:11
39.97,34.52,33.64,43,1033,74,1033,1029,10-Oct-2025 09:00:04
44.56,42.69,44.56,44.56,1033,57,1033,1029,10-Oct-2025 10:08:54
38.98,34.72,32.25,42.01,1033,78,1033,1029,10-Oct-2025 11:04:30
41.38,37.56,39.11,45.66,1033,74,1033,1029,10-Oct-2025 12:00:03
46.2,45.39,43.99,50.07,1033,68,1033,1029,10-Oct-2025 13:10:17
51.04,48.81,48.31,55.15,1033,63,1033,1029,10-Oct-2025 14:08:03
54.84,52.61,52.29,57.15,1033,55,1033,1028,10-Oct-2025 14:59:53
57.83,55.29,57.83,57.83,1032,42,1032,1027,10-Oct-2025 15:59:04
59.36,57.06,59.36,59.36,1031,44,1031,1026,10-Oct-2025 17:04:41
60.42,58.19,58.28,62.64,1030,43,1030,1025,10-Oct-2025 18:07:35
61.12,58.96,58.28,63.14,1029,43,1029,1024,10-Oct-2025 18:59:13
60.08,57.99,57.29,62.1,1028,47,1028,1023,10-Oct-2025 21:04:56
56.8,54.77,56.8,56.8,1028,55,1028,1023,10-Oct-2025 22:06:13
55.08,53.24,51.15,57,1028,63,1028,1023,10-Oct-2025 23:03:04
52.63,50.83,48.31,54.41,1028,69,1028,1023,11-Oct-2025 00:17:55
51.4,49.62,47.14,53.55,1027,72,1027,1024,11-Oct-2025 01:28:30
49.98,48.18,45.5,52.41,1027,74,1027,1023,11-Oct-2025 02:30:03
48.45,48.45,43.88,51.42,1026,77,1026,1023,11-Oct-2025 03:09:02
46.94,43.75,42.51,50.29,1027,80,1027,1023,11-Oct-2025 04:01:29
48.67,48.67,44.15,51.1,1028,78,1028,1023,11-Oct-2025 05:05:04
49.21,45.79,44.98,51.75,1027,79,1027,1023,11-Oct-2025 05:56:16
50,48.24,46.33,52.09,1027,78,1027,1022,11-Oct-2025 07:02:47
52.11,50.77,52.11,52.11,1026,80,1026,1022,11-Oct-2025 08:05:54
50.52,48.94,47.3,52.66,1026,78,1026,1022,11-Oct-2025 09:06:04
50.88,49.33,47.43,53.29,1026,78,1026,1021,11-Oct-2025 09:56:44
51.01,49.48,48.25,53.46,1026,78,1026,1021,11-Oct-2025 11:05:30
52.11,50.68,49.24,54.45,1026,78,1026,1022,11-Oct-2025 12:04:18
55.54,54.32,52.34,57.45,1025,75,1025,1021,11-Oct-2025 13:07:26
59.29,58.12,56.71,61.38,1025,68,1025,1021,11-Oct-2025 14:00:27
63.68,62.53,60.1,65.95,1025,59,1025,1021,11-Oct-2025 15:04:35
64.53,63.41,64.53,64.53,1025,58,1025,1021,11-Oct-2025 16:07:34
65.17,64.22,62.08,67.37,1024,60,1024,1020,11-Oct-2025 17:05:00
65.57,64.69,62.94,68.29,1024,61,1024,1020,11-Oct-2025 18:01:35
65.57,64.83,65.57,65.57,1023,64,1023,1019,11-Oct-2025 19:07:08
65.08,64.4,65.08,65.08,1023,66,1023,1019,11-Oct-2025 20:07:42
63.01,62.31,60.73,64.99,1023,70,1023,1019,11-Oct-2025 21:01:52
61.29,60.64,58.66,63.14,1023,75,1023,1019,11-Oct-2025 22:01:44
58.55,57.81,55.72,60.22,1023,79,1023,1020,11-Oct-2025 23:05:12
57.6,57,57.6,57.6,1024,84,1024,1020,12-Oct-2025 00:29:03
54.95,54.14,51.21,57.45,1025,85,1025,1021,12-Oct-2025 01:33:20
53.83,52.92,50.2,56.08,1025,85,1025,1021,12-Oct-2025 02:26:44
57.42,56.75,57.42,57.42,1025,83,1025,1021,12-Oct-2025 03:19:02
51.84,50.76,48.52,54.45,1025,86,1025,1020,12-Oct-2025 03:59:29
57.27,56.75,57.27,57.27,1024,86,1024,1020,12-Oct-2025 05:00:04
51.44,50.32,47.5,54.21,1023,86,1023,1019,12-Oct-2025 06:02:52
52.11,51.21,48.51,54.95,1022,89,1022,1019,12-Oct-2025 07:02:59
53.06,52.2,49.5,55.09,1022,88,1022,1019,12-Oct-2025 08:05:00
56.34,55.85,56.34,56.34,1022,89,1022,1019,12-Oct-2025 09:05:33
